*Vertices 5301
987245388 "TFP_real"
442592200 "TFP_real"
482148232 "TFP_real"
446366385 "TFP_real"
483227930 "TFP_real"
483838785 "TFP_real"
449195625 "TFP_real"
995328134 "TFP_real"
486991172 "TFP_real"
487275447 "TFP_real"
452726181 "TFP_real"
453034522 "TFP_real"
487880355 "TFP_real"
754656198 "TFP_real"
1001305494 "TFP_real"
561814955 "TFP_real"
766507921 "TFP_real"
491275814 "TFP_real"
491391312 "TFP_real"
769388442 "TFP_real"
564751387 "TFP_real"
565292271 "TFP_real"
493462829 "TFP_real"
493919122 "TFP_real"
462251578 "TFP_real"
495378971 "TFP_real"
464014539 "TFP_real"
1017001452 "TFP_real"
1018511592 "TFP_real"
499717759 "TFP_real"
573824373 "TFP_real"
499933271 "TFP_real"
469218793 "TFP_real"
501066121 "TFP_real"
469454275 "TFP_real"
1028535421 "TFP_real"
578266551 "TFP_real"
504803459 "TFP_real"
504944262 "TFP_real"
475246008 "TFP_real"
475693524 "TFP_real"
819790166 "TFP_real"
477087533 "TFP_real"
515405009 "TFP_real"
515909793 "TFP_real"
833089766 "TFP_real"
834141984 "TFP_real"
525408377 "TFP_real"
526702246 "TFP_real"
602758496 "TFP_real"
866254687 "TFP_real"
535670031 "TFP_real"
605521007 "TFP_real"
536512353 "TFP_real"
538395588 "TFP_real"
607937852 "TFP_real"
539143317 "TFP_real"
543301439 "TFP_real"
543727249 "TFP_real"
614249086 "TFP_real"
893784643 "TFP_real"
898218318 "TFP_real"
899934248 "TFP_real"
621508569 "TFP_real"
622618462 "TFP_real"
916815853 "TFP_real"
919599445 "TFP_real"
629208634 "TFP_real"
1147652996 "TFP_real"
938775151 "TFP_real"
947759960 "TFP_real"
948165787 "TFP_real"
955966339 "TFP_real"
960978096 "TFP_real"
962500717 "TFP_real"
964327405 "TFP_real"
968350345 "TFP_real"
971643848 "TFP_real"
974434579 "TFP_real"
982398253 "TFP_real"
982457101 "TFP_real"
982676647 "TFP_real"
11990112 "TFP_real"
14474989 "TFP_real"
14867242 "TFP_real"
15530118 "TFP_real"
17498356 "TFP_real"
19861856 "TFP_real"
22407164 "TFP_real"
22600059 "TFP_real"
22840934 "TFP_real"
22994885 "TFP_real"
30638954 "TFP_real"
31107779 "TFP_real"
45434489 "TFP_real"
47081262 "TFP_real"
47637732 "TFP_real"
61728897 "TFP_real"
72863207 "TFP_real"
80849401 "TFP_real"
91866630 "TFP_real"
96109716 "TFP_real"
118197667 "TFP_real"
133387350 "TFP_real"
206326866 "TFP_real"
240173232 "TFP_real"
240821668 "TFP_real"
254497239 "TFP_real"
281623827 "TFP_real"
294182639 "TFP_real"
305476548 "TFP_real"
333412049 "TFP_real"
339887833 "TFP_real"
363161920 "TFP_real"
394789922 "TFP_real"
397034400 "TFP_real"
425767265 "TFP_real"
425878819 "TFP_real"
443896569 "TFP_real"
488525613 "TFP_real"
583885189 "TFP_real"
588147020 "TFP_real"
614133542 "TFP_real"
780431689 "TFP_real"
791830218 "TFP_real"
821873300 "TFP_real"
832044601 "TFP_real"
851100607 "TFP_real"
890871740 "TFP_real"
975603631 "TFP_real"
980531466 "TFP_real"
983033413 "TFP_real"
1010894497 "TFP_real"
39588706 "TFP_real"
13972932 "TFP_real"
90626911 "TFP_real"
321257315 "TFP_real"
80479674 "TWT_bot"
82487179 "TWT_bot"
105830531 "TWT_bot"
114488344 "TWT_bot"
123222267 "TWT_bot"
144602443 "TWT_bot"
212958140 "TWT_bot"
278082770 "TWT_bot"
367651000 "TWT_bot"
599789901 "TWT_bot"
10935572 "TWT_bot"
16119337 "TWT_bot"
16753788 "TWT_bot"
17640121 "TWT_bot"
17656600 "TWT_bot"
19230427 "TWT_bot"
19951698 "TWT_bot"
20726266 "TWT_bot"
20731719 "TWT_bot"
21196037 "TWT_bot"
21365952 "TWT_bot"
21375100 "TWT_bot"
21706899 "TWT_bot"
21972434 "TWT_bot"
25836383 "TWT_bot"
26778002 "TWT_bot"
27662686 "TWT_bot"
28222509 "TWT_bot"
28265406 "TWT_bot"
28843786 "TWT_bot"
29940598 "TWT_bot"
30428221 "TWT_bot"
30993019 "TWT_bot"
31776715 "TWT_bot"
32179000 "TWT_bot"
33438880 "TWT_bot"
33869550 "TWT_bot"
34461690 "TWT_bot"
34589722 "TWT_bot"
34762630 "TWT_bot"
35008954 "TWT_bot"
35959749 "TWT_bot"
36299291 "TWT_bot"
36943266 "TWT_bot"
38021637 "TWT_bot"
38520305 "TWT_bot"
39321660 "TWT_bot"
39328305 "TWT_bot"
39413961 "TWT_bot"
40010436 "TWT_bot"
42570158 "TWT_bot"
44091292 "TWT_bot"
45107336 "TWT_bot"
45954898 "TWT_bot"
46071929 "TWT_bot"
46553408 "TWT_bot"
46609919 "TWT_bot"
47497854 "TWT_bot"
47722321 "TWT_bot"
48109055 "TWT_bot"
48336195 "TWT_bot"
48364513 "TWT_bot"
48638750 "TWT_bot"
50055682 "TWT_bot"
50342870 "TWT_bot"
50449844 "TWT_bot"
50613517 "TWT_bot"
50660716 "TWT_bot"
51184465 "TWT_bot"
52346698 "TWT_bot"
53671214 "TWT_bot"
54047372 "TWT_bot"
54244742 "TWT_bot"
55197144 "TWT_bot"
55398486 "TWT_bot"
55639200 "TWT_bot"
55825155 "TWT_bot"
55962452 "TWT_bot"
56163699 "TWT_bot"
56232036 "TWT_bot"
56484656 "TWT_bot"
57475867 "TWT_bot"
57697039 "TWT_bot"
57710065 "TWT_bot"
57757511 "TWT_bot"
58384179 "TWT_bot"
58524901 "TWT_bot"
58954460 "TWT_bot"
59568791 "TWT_bot"
59989426 "TWT_bot"
60018650 "TWT_bot"
60257479 "TWT_bot"
60346119 "TWT_bot"
60375971 "TWT_bot"
61858165 "TWT_bot"
62204600 "TWT_bot"
62969150 "TWT_bot"
63417814 "TWT_bot"
63471589 "TWT_bot"
63478699 "TWT_bot"
64110707 "TWT_bot"
64891773 "TWT_bot"
64968114 "TWT_bot"
65319316 "TWT_bot"
66618364 "TWT_bot"
66618584 "TWT_bot"
66984417 "TWT_bot"
67041122 "TWT_bot"
67828913 "TWT_bot"
67856562 "TWT_bot"
67946273 "TWT_bot"
68524294 "TWT_bot"
69137598 "TWT_bot"
69406812 "TWT_bot"
69412978 "TWT_bot"
69763238 "TWT_bot"
70277715 "TWT_bot"
70468385 "TWT_bot"
72024595 "TWT_bot"
72186699 "TWT_bot"
72348749 "TWT_bot"
72835654 "TWT_bot"
72849399 "TWT_bot"
72852291 "TWT_bot"
73473444 "TWT_bot"
73766975 "TWT_bot"
75683534 "TWT_bot"
75807122 "TWT_bot"
75921800 "TWT_bot"
76361849 "TWT_bot"
77243796 "TWT_bot"
77293750 "TWT_bot"
77334182 "TWT_bot"
77350242 "TWT_bot"
77413855 "TWT_bot"
77443610 "TWT_bot"
77668831 "TWT_bot"
78468090 "TWT_bot"
79015296 "TWT_bot"
79749293 "TWT_bot"
79860976 "TWT_bot"
80194139 "TWT_bot"
82100136 "TWT_bot"
82122078 "TWT_bot"
82529943 "TWT_bot"
82839114 "TWT_bot"
83293188 "TWT_bot"
83697927 "TWT_bot"
83895093 "TWT_bot"
84539426 "TWT_bot"
87752806 "TWT_bot"
88517573 "TWT_bot"
88563527 "TWT_bot"
88697962 "TWT_bot"
88866261 "TWT_bot"
89225998 "TWT_bot"
89799649 "TWT_bot"
89963109 "TWT_bot"
91067394 "TWT_bot"
91350980 "TWT_bot"
91781300 "TWT_bot"
92048929 "TWT_bot"
92525390 "TWT_bot"
92767071 "TWT_bot"
93225500 "TWT_bot"
94244578 "TWT_bot"
94528740 "TWT_bot"
95439836 "TWT_bot"
95602959 "TWT_bot"
95695519 "TWT_bot"
95782748 "TWT_bot"
96123681 "TWT_bot"
96487747 "TWT_bot"
96730829 "TWT_bot"
96871607 "TWT_bot"
96882337 "TWT_bot"
96917059 "TWT_bot"
97275343 "TWT_bot"
97859473 "TWT_bot"
97904722 "TWT_bot"
99268708 "TWT_bot"
99469213 "TWT_bot"
99624861 "TWT_bot"
100219528 "TWT_bot"
100370448 "TWT_bot"
101330413 "TWT_bot"
101399567 "TWT_bot"
101573373 "TWT_bot"
101892747 "TWT_bot"
102336226 "TWT_bot"
102701930 "TWT_bot"
103159736 "TWT_bot"
104657589 "TWT_bot"
104850934 "TWT_bot"
105510200 "TWT_bot"
105696650 "TWT_bot"
105748476 "TWT_bot"
105790281 "TWT_bot"
106193762 "TWT_bot"
106595346 "TWT_bot"
106622116 "TWT_bot"
107013897 "TWT_bot"
107914508 "TWT_bot"
108061353 "TWT_bot"
108133351 "TWT_bot"
108581391 "TWT_bot"
109066883 "TWT_bot"
109075883 "TWT_bot"
109553706 "TWT_bot"
110875970 "TWT_bot"
110962110 "TWT_bot"
111198123 "TWT_bot"
112131340 "TWT_bot"
112188483 "TWT_bot"
112200531 "TWT_bot"
112540516 "TWT_bot"
113856083 "TWT_bot"
113971880 "TWT_bot"
114099935 "TWT_bot"
115443974 "TWT_bot"
116265574 "TWT_bot"
116397637 "TWT_bot"
118061444 "TWT_bot"
118120588 "TWT_bot"
119227710 "TWT_bot"
119926900 "TWT_bot"
120459203 "TWT_bot"
120877377 "TWT_bot"
120957631 "TWT_bot"
121102940 "TWT_bot"
121197358 "TWT_bot"
121309790 "TWT_bot"
121480993 "TWT_bot"
121795261 "TWT_bot"
122075266 "TWT_bot"
122511648 "TWT_bot"
122963011 "TWT_bot"
123358291 "TWT_bot"
123599990 "TWT_bot"
123952912 "TWT_bot"
124419079 "TWT_bot"
124447429 "TWT_bot"
124964940 "TWT_bot"
125514462 "TWT_bot"
125528862 "TWT_bot"
126216653 "TWT_bot"
126984069 "TWT_bot"
127375715 "TWT_bot"
127423382 "TWT_bot"
128278995 "TWT_bot"
128595293 "TWT_bot"
128620164 "TWT_bot"
128933295 "TWT_bot"
129729416 "TWT_bot"
129899218 "TWT_bot"
129966583 "TWT_bot"
130303998 "TWT_bot"
132278621 "TWT_bot"
132494511 "TWT_bot"
133434448 "TWT_bot"
133762771 "TWT_bot"
134332869 "TWT_bot"
134678238 "TWT_bot"
135026061 "TWT_bot"
135555380 "TWT_bot"
135637721 "TWT_bot"
135680610 "TWT_bot"
136277724 "TWT_bot"
137515361 "TWT_bot"
137959629 "TWT_bot"
138190464 "TWT_bot"
138211958 "TWT_bot"
139270785 "TWT_bot"
140176665 "TWT_bot"
140200549 "TWT_bot"
141394735 "TWT_bot"
141711158 "TWT_bot"
141886393 "TWT_bot"
142150030 "TWT_bot"
142876983 "TWT_bot"
143972736 "TWT_bot"
144038714 "TWT_bot"
144748986 "TWT_bot"
145022907 "TWT_bot"
145602813 "TWT_bot"
146367402 "TWT_bot"
146913214 "TWT_bot"
147107988 "TWT_bot"
147266930 "TWT_bot"
147813988 "TWT_bot"
147847633 "TWT_bot"
147852405 "TWT_bot"
147954455 "TWT_bot"
148151604 "TWT_bot"
148896431 "TWT_bot"
150524058 "TWT_bot"
150861478 "TWT_bot"
151474227 "TWT_bot"
152259498 "TWT_bot"
152846674 "TWT_bot"
153575796 "TWT_bot"
153824393 "TWT_bot"
153921560 "TWT_bot"
154029272 "TWT_bot"
154237500 "TWT_bot"
154283899 "TWT_bot"
154527192 "TWT_bot"
154856763 "TWT_bot"
155102693 "TWT_bot"
155644172 "TWT_bot"
156085716 "TWT_bot"
156213843 "TWT_bot"
156242211 "TWT_bot"
157371153 "TWT_bot"
157614264 "TWT_bot"
157769562 "TWT_bot"
157864555 "TWT_bot"
158369900 "TWT_bot"
158376605 "TWT_bot"
158541730 "TWT_bot"
159719768 "TWT_bot"
160457617 "TWT_bot"
160574022 "TWT_bot"
161085466 "TWT_bot"
161291774 "TWT_bot"
161473116 "TWT_bot"
162039067 "TWT_bot"
163142123 "TWT_bot"
164176771 "TWT_bot"
164239619 "TWT_bot"
164432890 "TWT_bot"
164508239 "TWT_bot"
166324591 "TWT_bot"
166737008 "TWT_bot"
167566699 "TWT_bot"
168287685 "TWT_bot"
168686865 "TWT_bot"
168773175 "TWT_bot"
168872531 "TWT_bot"
169141228 "TWT_bot"
169147207 "TWT_bot"
169433349 "TWT_bot"
169474438 "TWT_bot"
169497745 "TWT_bot"
170144297 "TWT_bot"
170486247 "TWT_bot"
171066133 "TWT_bot"
171081216 "TWT_bot"
171990690 "TWT_bot"
172164229 "TWT_bot"
173215914 "TWT_bot"
174036384 "TWT_bot"
176096243 "TWT_bot"
176506844 "TWT_bot"
176509349 "TWT_bot"
176736646 "TWT_bot"
177878468 "TWT_bot"
178366319 "TWT_bot"
179662214 "TWT_bot"
181225107 "TWT_bot"
182071638 "TWT_bot"
183580684 "TWT_bot"
183733336 "TWT_bot"
184821868 "TWT_bot"
184849544 "TWT_bot"
184922888 "TWT_bot"
184988281 "TWT_bot"
185933483 "TWT_bot"
186476710 "TWT_bot"
186690040 "TWT_bot"
187581447 "TWT_bot"
189015964 "TWT_bot"
189040110 "TWT_bot"
189211293 "TWT_bot"
189730759 "TWT_bot"
189972024 "TWT_bot"
190265169 "TWT_bot"
190493618 "TWT_bot"
190796770 "TWT_bot"
191725589 "TWT_bot"
192193390 "TWT_bot"
192269471 "TWT_bot"
193607094 "TWT_bot"
194026156 "TWT_bot"
195541103 "TWT_bot"
195625268 "TWT_bot"
195874688 "TWT_bot"
196198266 "TWT_bot"
197659647 "TWT_bot"
197989988 "TWT_bot"
198243810 "TWT_bot"
198277538 "TWT_bot"
198414396 "TWT_bot"
198572784 "TWT_bot"
198833831 "TWT_bot"
199173600 "TWT_bot"
199815995 "TWT_bot"
199843531 "TWT_bot"
200238543 "TWT_bot"
201190422 "TWT_bot"
201350011 "TWT_bot"
201434721 "TWT_bot"
202155524 "TWT_bot"
202440814 "TWT_bot"
202511395 "TWT_bot"
202886194 "TWT_bot"
202902437 "TWT_bot"
203226319 "TWT_bot"
206739703 "TWT_bot"
207293756 "TWT_bot"
208286245 "TWT_bot"
209169103 "TWT_bot"
210428729 "TWT_bot"
211026468 "TWT_bot"
212928560 "TWT_bot"
214066953 "TWT_bot"
214549887 "TWT_bot"
214632102 "TWT_bot"
214998068 "TWT_bot"
215154980 "TWT_bot"
215766919 "TWT_bot"
215878258 "TWT_bot"
216039493 "TWT_bot"
216081230 "TWT_bot"
217055469 "TWT_bot"
217230913 "TWT_bot"
217298740 "TWT_bot"
217992483 "TWT_bot"
220448882 "TWT_bot"
220933018 "TWT_bot"
221009412 "TWT_bot"
222154371 "TWT_bot"
222293510 "TWT_bot"
223329964 "TWT_bot"
223980471 "TWT_bot"
224567425 "TWT_bot"
225956521 "TWT_bot"
227650216 "TWT_bot"
227811080 "TWT_bot"
228148311 "TWT_bot"
228564932 "TWT_bot"
228720947 "TWT_bot"
229243865 "TWT_bot"
229286608 "TWT_bot"
229906054 "TWT_bot"
230030181 "TWT_bot"
231035428 "TWT_bot"
233145356 "TWT_bot"
233332129 "TWT_bot"
233655084 "TWT_bot"
233688028 "TWT_bot"
233884874 "TWT_bot"
234587511 "TWT_bot"
236623139 "TWT_bot"
237036122 "TWT_bot"
237411569 "TWT_bot"
238189223 "TWT_bot"
238531661 "TWT_bot"
239312585 "TWT_bot"
239525864 "TWT_bot"
239732544 "TWT_bot"
239895893 "TWT_bot"
239958387 "TWT_bot"
240418696 "TWT_bot"
240422007 "TWT_bot"
241041165 "TWT_bot"
241289593 "TWT_bot"
241553849 "TWT_bot"
242186430 "TWT_bot"
242206951 "TWT_bot"
242823330 "TWT_bot"
243556904 "TWT_bot"
244254961 "TWT_bot"
244447055 "TWT_bot"
244494343 "TWT_bot"
244812839 "TWT_bot"
244831080 "TWT_bot"
245280307 "TWT_bot"
245685332 "TWT_bot"
246498796 "TWT_bot"
247046793 "TWT_bot"
247228824 "TWT_bot"
247979863 "TWT_bot"
248186960 "TWT_bot"
249011468 "TWT_bot"
249292320 "TWT_bot"
250216358 "TWT_bot"
250231381 "TWT_bot"
250440746 "TWT_bot"
250970687 "TWT_bot"
251855577 "TWT_bot"
251993823 "TWT_bot"
252139342 "TWT_bot"
252818860 "TWT_bot"
253111142 "TWT_bot"
253153974 "TWT_bot"
253239439 "TWT_bot"
253830036 "TWT_bot"
254059795 "TWT_bot"
254247600 "TWT_bot"
254545789 "TWT_bot"
254618989 "TWT_bot"
254716078 "TWT_bot"
254797049 "TWT_bot"
254839933 "TWT_bot"
254976820 "TWT_bot"
255078443 "TWT_bot"
255195150 "TWT_bot"
256375885 "TWT_bot"
257278802 "TWT_bot"
257361062 "TWT_bot"
258069307 "TWT_bot"
258322288 "TWT_bot"
259042485 "TWT_bot"
259396381 "TWT_bot"
259706720 "TWT_bot"
260440734 "TWT_bot"
261627134 "TWT_bot"
261915122 "TWT_bot"
261931118 "TWT_bot"
262867461 "TWT_bot"
263925079 "TWT_bot"
264569198 "TWT_bot"
265551997 "TWT_bot"
265617529 "TWT_bot"
267092571 "TWT_bot"
267781978 "TWT_bot"
269201871 "TWT_bot"
270442712 "TWT_bot"
270494010 "TWT_bot"
270595940 "TWT_bot"
271282733 "TWT_bot"
271619712 "TWT_bot"
271688114 "TWT_bot"
273003648 "TWT_bot"
273432870 "TWT_bot"
275595583 "TWT_bot"
275881452 "TWT_bot"
277203011 "TWT_bot"
279388955 "TWT_bot"
281029466 "TWT_bot"
282715534 "TWT_bot"
282813691 "TWT_bot"
284375210 "TWT_bot"
287086995 "TWT_bot"
288912572 "TWT_bot"
289531155 "TWT_bot"
289776209 "TWT_bot"
290215487 "TWT_bot"
291191096 "TWT_bot"
291362552 "TWT_bot"
291614887 "TWT_bot"
291630964 "TWT_bot"
292442271 "TWT_bot"
292533078 "TWT_bot"
293830909 "TWT_bot"
294584209 "TWT_bot"
294687282 "TWT_bot"
295202314 "TWT_bot"
295394982 "TWT_bot"
297255017 "TWT_bot"
297443102 "TWT_bot"
298295076 "TWT_bot"
299104372 "TWT_bot"
299114435 "TWT_bot"
299179041 "TWT_bot"
299795500 "TWT_bot"
300344289 "TWT_bot"
300387928 "TWT_bot"
301529735 "TWT_bot"
302513351 "TWT_bot"
302762747 "TWT_bot"
303360713 "TWT_bot"
303469076 "TWT_bot"
304395014 "TWT_bot"
305892291 "TWT_bot"
306062587 "TWT_bot"
306215704 "TWT_bot"
307819895 "TWT_bot"
308717452 "TWT_bot"
309434421 "TWT_bot"
309900085 "TWT_bot"
310445390 "TWT_bot"
311104404 "TWT_bot"
311705162 "TWT_bot"
314248094 "TWT_bot"
314366190 "TWT_bot"
315492745 "TWT_bot"
316402288 "TWT_bot"
316585017 "TWT_bot"
317248347 "TWT_bot"
317330851 "TWT_bot"
318156874 "TWT_bot"
319071294 "TWT_bot"
319293982 "TWT_bot"
319802566 "TWT_bot"
320725572 "TWT_bot"
321325799 "TWT_bot"
321581818 "TWT_bot"
322334942 "TWT_bot"
322560937 "TWT_bot"
325767923 "TWT_bot"
325772833 "TWT_bot"
326061413 "TWT_bot"
326241359 "TWT_bot"
328246965 "TWT_bot"
328612451 "TWT_bot"
329378024 "TWT_bot"
329489449 "TWT_bot"
329804273 "TWT_bot"
330273328 "TWT_bot"
332882634 "TWT_bot"
333805197 "TWT_bot"
334249560 "TWT_bot"
334938683 "TWT_bot"
335052095 "TWT_bot"
335610997 "TWT_bot"
335622384 "TWT_bot"
336713356 "TWT_bot"
337161218 "TWT_bot"
337375148 "TWT_bot"
337653685 "TWT_bot"
338107834 "TWT_bot"
338873800 "TWT_bot"
341335650 "TWT_bot"
343528144 "TWT_bot"
343814415 "TWT_bot"
344217570 "TWT_bot"
344796697 "TWT_bot"
346369787 "TWT_bot"
346747046 "TWT_bot"
346747623 "TWT_bot"
346754293 "TWT_bot"
346790259 "TWT_bot"
347430365 "TWT_bot"
348489687 "TWT_bot"
349013016 "TWT_bot"
349398753 "TWT_bot"
349979518 "TWT_bot"
350039038 "TWT_bot"
351514291 "TWT_bot"
351889016 "TWT_bot"
353874433 "TWT_bot"
354306025 "TWT_bot"
355303911 "TWT_bot"
355821619 "TWT_bot"
355843642 "TWT_bot"
355993172 "TWT_bot"
356172796 "TWT_bot"
356674188 "TWT_bot"
357101224 "TWT_bot"
357173405 "TWT_bot"
357756459 "TWT_bot"
358260127 "TWT_bot"
358263991 "TWT_bot"
359203826 "TWT_bot"
359500422 "TWT_bot"
359767242 "TWT_bot"
361350314 "TWT_bot"
362228315 "TWT_bot"
365334598 "TWT_bot"
367125353 "TWT_bot"
368596513 "TWT_bot"
370733068 "TWT_bot"
372445623 "TWT_bot"
373612487 "TWT_bot"
374770627 "TWT_bot"
375005417 "TWT_bot"
375106107 "TWT_bot"
375174626 "TWT_bot"
377408959 "TWT_bot"
377924610 "TWT_bot"
377994769 "TWT_bot"
379259119 "TWT_bot"
380246735 "TWT_bot"
380597201 "TWT_bot"
382916532 "TWT_bot"
383379752 "TWT_bot"
383515070 "TWT_bot"
383771160 "TWT_bot"
384435379 "TWT_bot"
384501016 "TWT_bot"
388036783 "TWT_bot"
389134388 "TWT_bot"
389632220 "TWT_bot"
390471074 "TWT_bot"
391017238 "TWT_bot"
392188753 "TWT_bot"
393320691 "TWT_bot"
394301693 "TWT_bot"
394416247 "TWT_bot"
394725471 "TWT_bot"
395021188 "TWT_bot"
395436399 "TWT_bot"
395458764 "TWT_bot"
396755498 "TWT_bot"
397497470 "TWT_bot"
397930399 "TWT_bot"
398429222 "TWT_bot"
398813548 "TWT_bot"
400069220 "TWT_bot"
401190123 "TWT_bot"
401287742 "TWT_bot"
402630337 "TWT_bot"
404334610 "TWT_bot"
407371142 "TWT_bot"
407868184 "TWT_bot"
411288201 "TWT_bot"
412025289 "TWT_bot"
412614875 "TWT_bot"
413650968 "TWT_bot"
414022154 "TWT_bot"
415190109 "TWT_bot"
415627855 "TWT_bot"
416995459 "TWT_bot"
417755580 "TWT_bot"
420200172 "TWT_bot"
420658286 "TWT_bot"
421419585 "TWT_bot"
422318647 "TWT_bot"
422395359 "TWT_bot"
422415442 "TWT_bot"
422850440 "TWT_bot"
423342037 "TWT_bot"
433346840 "TWT_bot"
433495525 "TWT_bot"
435591257 "TWT_bot"
435599018 "TWT_bot"
435740269 "TWT_bot"
442508258 "TWT_bot"
442773631 "TWT_bot"
443037335 "TWT_bot"
444175307 "TWT_bot"
445718322 "TWT_bot"
447009557 "TWT_bot"
448116475 "TWT_bot"
448310199 "TWT_bot"
450179797 "TWT_bot"
451920644 "TWT_bot"
452825048 "TWT_bot"
454616346 "TWT_bot"
454919703 "TWT_bot"
455070011 "TWT_bot"
457013718 "TWT_bot"
460188434 "TWT_bot"
460577572 "TWT_bot"
463203300 "TWT_bot"
465998255 "TWT_bot"
466557338 "TWT_bot"
468338356 "TWT_bot"
469178446 "TWT_bot"
469578533 "TWT_bot"
475035176 "TWT_bot"
475549626 "TWT_bot"
479340177 "TWT_bot"
479630075 "TWT_bot"
481928900 "TWT_bot"
486647349 "TWT_bot"
487650514 "TWT_bot"
487827567 "TWT_bot"
490713181 "TWT_bot"
490960729 "TWT_bot"
491750411 "TWT_bot"
499854962 "TWT_bot"
501962011 "TWT_bot"
503624688 "TWT_bot"
504867024 "TWT_bot"
506275240 "TWT_bot"
508032449 "TWT_bot"
509038409 "TWT_bot"
511263887 "TWT_bot"
512084670 "TWT_bot"
514736144 "TWT_bot"
514818877 "TWT_bot"
515730170 "TWT_bot"
520214369 "TWT_bot"
520701091 "TWT_bot"
523035519 "TWT_bot"
523607344 "TWT_bot"
529329358 "TWT_bot"
534488325 "TWT_bot"
537276941 "TWT_bot"
538558418 "TWT_bot"
542412215 "TWT_bot"
544481555 "TWT_bot"
544610571 "TWT_bot"
544805302 "TWT_bot"
545540431 "TWT_bot"
545647644 "TWT_bot"
546818678 "TWT_bot"
547113501 "TWT_bot"
548300100 "TWT_bot"
550717230 "TWT_bot"
553924029 "TWT_bot"
554590139 "TWT_bot"
555263333 "TWT_bot"
558153258 "TWT_bot"
562152074 "TWT_bot"
563363271 "TWT_bot"
563914220 "TWT_bot"
564015559 "TWT_bot"
566429313 "TWT_bot"
569994470 "TWT_bot"
571300851 "TWT_bot"
580423549 "TWT_bot"
582554537 "TWT_bot"
582855209 "TWT_bot"
584681101 "TWT_bot"
585883867 "TWT_bot"
586738651 "TWT_bot"
588962156 "TWT_bot"
590916061 "TWT_bot"
597614760 "TWT_bot"
605294402 "TWT_bot"
607732940 "TWT_bot"
611238815 "TWT_bot"
611817370 "TWT_bot"
626820204 "TWT_bot"
630700348 "TWT_bot"
635863952 "TWT_bot"
717691526 "TWT_bot"
735242102 "TWT_bot"
759191942 "TWT_bot"
764770615 "TWT_bot"
794003875 "TWT_bot"
837889771 "TWT_bot"
845770021 "TWT_bot"
858707286 "TWT_bot"
869150966 "TWT_bot"
909766628 "TWT_bot"
921913526 "TWT_bot"
936112358 "TWT_bot"
951793016 "TWT_bot"
966110664 "TWT_bot"
973256785 "TWT_bot"
989855300 "TWT_bot"
1013213588 "TWT_bot"
1017855660 "TWT_bot"
1023549769 "TWT_bot"
1030686715 "TWT_bot"
1098285654 "TWT_bot"
1122936860 "TWT_bot"
1129397028 "TWT_bot"
1151673038 "TWT_bot"
1281271908 "TWT_bot"
*Edges 7110
3610511 5863152
3610511 7046912
3610511 7773732
3610511 12179872
3610511 14709812
3610511 15391421
3610511 19706832
3610511 21770069
3610511 22598920
3610511 22624920
3610511 92403540
3610511 104566770
3610511 118898139
3610511 138867555
3610511 163479707
3610511 222893837
3610511 321425967
3610511 440691931
3610511 443896569
5656162 31162918
5656162 118898139
5682702 206615715
6015122 7246122
6015122 96360063
6067292 5863152
6067292 22598920
6067292 195763762
6067292 455775628
6140012 6140012
6140012 22203964
6140012 34355343
6140012 128857854
6684602 31102741
6684602 84596057
6684602 104566770
6684602 104897833
6684602 113746083
6684602 157042531
6684602 174747861
6684602 183148817
6684602 195763762
6684602 216522413
6684602 232560751
6684602 349204176
6684602 403766373
6684602 425263052
6684602 425380217
6684602 425840466
6684602 428117425
6684602 522582939
6684602 558489220
6684602 593546714
6684602 801510450
6684602 825336607
6684602 876501625
7046912 24503
7046912 3610511
7046912 7773732
7046912 8291932
7046912 9939012
7046912 12179872
7046912 12551742
7046912 13260592
7046912 14057516
7046912 14709812
7046912 14865840
7046912 16591972
7046912 18800245
7046912 22203964
7046912 28342883
7046912 36381609
7046912 38223194
7046912 51150318
7046912 56326516
7046912 56345134
7046912 57573169
7046912 59083826
7046912 62017536
7046912 77165019
7046912 81680710
7046912 117463248
7046912 118339229
7046912 118898139
7046912 119065059
7046912 128587032
7046912 160466484
7046912 163354973
7046912 264333523
7046912 296876973
7046912 300796010
7046912 321425967
7046912 374488191
7046912 425840466
7046912 427674701
7046912 444833485
7046912 466489818
7046912 531280420
7046912 862068776
7470952 8291932
7470952 22598920
7470952 48989220
7470952 62364690
7470952 93378883
7470952 109079114
7470952 110273768
7470952 152905850
7470952 157042531
7470952 168761446
7470952 201012406
7470952 261223538
7470952 469218793
7470952 706819428
8291932 5863152
8291932 7046912
8291932 7470952
8291932 9993142
