id,ff_ratio,no_tweets,profile_has_name,no_friends,no_followers,following_rate,belongs_to_list,location,has_bio,dataset,real
567510788,0.040517378826530615,23147,1,2033,224,0.06757164404223227,1,0,1,E13_real,1
495045945,0.003982222222222222,2137,1,560,375,0.1106521097668929,1,1,1,E13_real,1
495053365,0.002594548395958609,1336,1,340,362,0.1068161699616406,1,0,1,E13_real,1
495077879,0.0018976799524092801,31623,1,319,410,0.12097964001180289,1,0,1,E13_real,1
462889040,0.017106842737094837,21208,1,969,238,0.06950934579439252,1,0,0,E13_real,1
462971394,0.0,389,1,0,19,0.005549065420560747,0,0,1,E13_real,1
568473793,0.018226245793943278,6869,1,455,158,0.04767652383826192,1,0,1,E13_real,1
495507361,0.1301775147928994,29,1,22,13,0.0038370720188902006,0,0,1,E13_real,1
495731957,0.017051456164176852,17195,1,339,141,0.04161747343565526,1,1,1,E13_real,1
568955495,0.048105348024724534,713,1,179,61,0.018406759203379603,1,1,1,E13_real,1
463246965,0.007838865393652014,3742,1,734,306,0.08939526730937773,1,1,1,E13_real,1
1014830304,0.0011494158504445776,3260,1,560,698,0.22618276085547634,1,0,1,E13_real,1
496144150,0.014956190749784545,1222,1,833,236,0.06967818128136995,1,1,1,E13_real,1
463889910,0.1314878892733564,331,1,38,17,0.004967855055523086,0,1,1,E13_real,1
496295496,0.11749497270899167,1069,1,409,59,0.017419545320342487,0,1,1,E13_real,1
496588802,0.002268206093006571,19418,1,2017,943,0.2784174785946265,0,1,1,E13_real,1
464790896,0.0008019039504832821,4398,1,1649,1434,0.4191756796258404,1,0,1,E13_real,1
497125259,0.021713265913146935,232,1,146,82,0.024217365623154165,0,1,1,E13_real,1
497258691,0.00639429606156632,515,1,226,188,0.055522740696987594,0,1,1,E13_real,1
497302053,0.0295613687409169,3127,1,895,174,0.05138806851742469,0,1,1,E13_real,1
465298629,0.014617919921875,2177,1,958,256,0.07483192049108447,0,1,1,E13_real,1
465431316,0.008774538964901844,3564,1,236,164,0.04793919906460099,1,1,1,E13_real,1
465433625,0.0016302703325792648,604,1,792,697,0.20374159602455422,1,1,0,E13_real,1
571938412,0.020681581685744018,695,1,318,124,0.03746223564954683,0,1,1,E13_real,1
498042431,0.01527136032578902,1393,1,195,113,0.033382570162481535,0,0,1,E13_real,1
498054058,1,2,1,7,0,0.0,0,0,0,E13_real,1
787115406,0.00041081779311134185,79634,1,2613,2522,0.7891113892365457,1,1,1,E13_real,1
498358491,0.05695977216091136,542,1,160,53,0.01565731166912851,1,1,1,E13_real,1
466489818,0.008182327805435827,4403,1,2204,519,0.15175438596491228,1,1,1,E13_real,1
466686655,0.017458545918367346,49,1,219,112,0.032758116408306524,0,1,0,E13_real,1
498814013,0.0026508875739644972,2610,1,280,325,0.09601181683899557,1,0,0,E13_real,1
466712165,0.0013914007870190193,27830,1,547,627,0.18338695525007312,1,1,1,E13_real,1
498826553,0.008201530612244897,12133,1,643,280,0.0827178729689808,1,0,1,E13_real,1
466756548,0.001108027903033106,23663,1,1380,1116,0.32641123135419714,1,1,1,E13_real,1
1020696912,0.02571845064556435,1058,1,247,98,0.03178722024002595,1,0,1,E13_real,1
498935613,0.1903114186851211,11,1,55,17,0.005022156573116691,0,0,1,E13_real,1
1022226144,0.02377483829613659,5445,1,408,131,0.04249108011676938,1,1,1,E13_real,1
573690882,0.5644444444444444,499,1,127,15,0.004533091568449683,0,1,1,E13_real,1
573749510,0.0332409972299169,1566,1,12,19,0.005741915986702931,0,0,1,E13_real,1
791874462,0.3541666666666667,2640,1,51,12,0.003757044458359424,0,0,1,E13_real,1
792462121,0.1012491781722551,180,1,154,39,0.012214218603194488,0,0,1,E13_real,1
792517914,6.032563251862838e-06,10741,1,69,3382,1.059191982461635,1,1,1,E13_real,1
468198674,0.03894210745522699,4721,1,374,98,0.028671737858396724,1,0,1,E13_real,1
499996521,0.001890359168241966,9459,1,49,161,0.04759089565474431,1,1,1,E13_real,1
500246041,0.0035125851462283375,5624,1,181,227,0.06710020691693763,1,1,1,E13_real,1
794406714,0.025507492826017643,2519,1,240,97,0.03038847117794486,1,1,1,E13_real,1
574488060,0.019690688775510203,1255,1,247,112,0.03385731559854897,0,0,1,E13_real,1
794598979,0.2311111111111111,552,1,52,15,0.004699248120300752,0,0,1,E13_real,1
796144921,0.10204081632653061,345,1,45,21,0.006578947368421052,0,1,1,E13_real,1
501094162,0.022722209846290933,1700,1,102,67,0.019810762862211707,0,0,1,E13_real,1
501128285,0.002048653766953314,4380,1,582,533,0.15759905381431105,1,1,1,E13_real,1
469580096,0.008798716422545417,2208,1,170,139,0.04069086651053864,0,1,1,E13_real,1
797833478,0.0007771700356718192,4817,1,1634,1450,0.4544030084612974,1,0,1,E13_real,1
470227974,0.017361111111111112,1133,1,250,120,0.0351288056206089,0,0,0,E13_real,1
470232795,0.000951650720868643,26681,1,1755,1358,0.3975409836065574,1,1,1,E13_real,1
470254611,0.0057467157978544235,9334,1,563,313,0.09162763466042155,1,1,1,E13_real,1
470379248,0.015491770428822155,1536,1,1121,269,0.0787701317715959,0,1,1,E13_real,1
800130746,0.012421875,2097,1,1272,320,0.10031347962382445,1,1,1,E13_real,1
800457696,0.005859375,5225,1,1014,416,0.1304075235109718,1,1,1,E13_real,1
470868745,0.041568479592798566,605,1,441,103,0.030161054172767203,0,1,1,E13_real,1
502774039,0.04309715120525932,216,1,59,37,0.010943507837917775,0,1,1,E13_real,1
1030992019,0.0005245036741798342,94412,1,2075,1989,0.6461988304093568,1,0,1,E13_real,1
503051163,0.014150631488461284,661,1,642,213,0.06299911268855368,0,1,1,E13_real,1
471093612,1.81071400963694e-06,58911,1,1098,24625,7.210834553440702,1,0,1,E13_real,1
471203497,0.009931972789115647,11129,1,438,210,0.061511423550087874,1,1,1,E13_real,1
1032386005,0.03421875,5404,1,219,80,0.02599090318388564,0,1,1,E13_real,1
503425054,0.0018828693182703787,3391,1,1812,981,0.2902366863905325,1,0,1,E13_real,1
577422947,0.0015249702734839478,2749,1,513,580,0.17554479418886199,1,1,1,E13_real,1
1033055161,0.005453601108033241,2123,1,126,152,0.04939876503087423,1,0,1,E13_real,1
471422290,0.00598781179138322,249,1,169,168,0.0492091388400703,1,0,1,E13_real,1
471826933,0.012741025482050965,886,1,822,254,0.07439953134153486,1,1,0,E13_real,1
578916985,0.014640309155766943,1384,1,197,116,0.03511958825310324,1,1,1,E13_real,1
472765052,0.0016639234092101574,3953,1,926,746,0.21857603281570465,1,1,1,E13_real,1
473043012,0.009901258680555556,7295,1,365,192,0.05625549370055669,1,1,1,E13_real,1
506055335,0.018261316872427984,8181,1,213,108,0.03197158081705151,0,0,1,E13_real,1
1037103888,0.00046455667460936785,107,1,1602,1857,0.60370611183355,1,0,0,E13_real,1
506501965,0.06597222222222222,424,1,152,48,0.014209591474245116,1,0,1,E13_real,1
581136968,0.004668401991851517,995,1,165,188,0.05696969696969697,1,1,1,E13_real,1
474043803,0.0869171570846537,1257,1,192,47,0.013778950454412195,0,1,1,E13_real,1
581407038,0.1845703125,871,1,189,32,0.009696969696969697,0,1,1,E13_real,1
1038384050,0.08804283164782867,454,1,148,41,0.013333333333333334,0,0,1,E13_real,1
1039093681,0.02650081124932396,1341,1,196,86,0.02796747967479675,1,1,0,E13_real,1
509056809,0.03691559726383628,1134,1,653,133,0.039395734597156395,1,1,1,E13_real,1
583205235,0.10330578512396695,272,1,200,44,0.013341419041843541,0,1,1,E13_real,1
509320296,0.04437869822485207,707,1,120,52,0.015402843601895734,0,0,1,E13_real,1
510047880,4.030378280420437e-05,73048,1,14248,18802,5.569312796208531,1,1,1,E13_real,1
1041823142,0.0007518378257963912,48191,1,1350,1340,0.4359141184124919,1,0,1,E13_real,1
476800666,0.0728395061728395,1092,1,590,90,0.026400704018773834,0,0,0,E13_real,1
585439502,0.00010438813480470161,111649,1,8671,9114,2.7651699029126213,1,1,1,E13_real,1
477006767,0.041666666666666664,839,1,96,48,0.014084507042253521,0,0,1,E13_real,1
1044916752,0.01428970025510204,7371,1,717,224,0.07289293849658314,1,1,1,E13_real,1
512362882,0.060807996668054975,422,1,146,49,0.014522821576763486,1,0,1,E13_real,1
585849333,0.328125,451,1,189,24,0.007281553398058253,1,1,1,E13_real,1
477552640,0.01227443884786542,1474,1,251,143,0.04196009389671362,1,1,1,E13_real,1
512455607,0.18771626297577854,2358,1,217,34,0.01007705986959099,0,1,0,E13_real,1
585968039,1.3919678358033103e-05,421203,1,7143,22653,6.874962063732928,1,0,1,E13_real,1
477824021,0.008979206049149339,819,1,76,92,0.027003228646903434,0,1,1,E13_real,1
586584556,0.272108843537415,89,1,120,21,0.006373292867981791,0,0,1,E13_real,1
825336607,0.0007267612927523951,2014,1,1482,1428,0.44933920704845814,1,0,1,E13_real,1
513726022,0.0014141606758070976,3606,1,1854,1145,0.33946042099021645,1,1,1,E13_real,1
587326472,0.009447531378219201,6572,1,624,257,0.07802064359441409,1,1,1,E13_real,1
587515464,0.20187304890738814,718,1,194,31,0.009411050394656952,0,1,1,E13_real,1
587569514,0.0418,1588,1,418,100,0.030367446097783177,1,0,1,E13_real,1
827287514,0.03977355203948323,263,1,274,83,0.02612527541706012,1,0,0,E13_real,1
587665339,0.0006298490470568393,5783,1,239,616,0.18706346796234435,1,0,1,E13_real,1
1052685680,0.006389828303850156,466,1,393,248,0.08078175895765473,1,0,1,E13_real,1
831741072,0.03707281729259751,627,1,307,91,0.02867044738500315,0,1,1,E13_real,1
516737722,0.006802721088435374,348,1,3,21,0.006231454005934718,0,0,1,E13_real,1
516811154,0.0007927529726554062,2804,1,1178,1219,0.36172106824925815,1,0,1,E13_real,1
835249056,0.1142578125,188,1,117,32,0.010085092971950834,0,1,1,E13_real,1
835763546,0.9053254437869822,275,1,153,13,0.0040970690198550265,0,1,1,E13_real,1
517073805,0.01863905325443787,219,1,315,130,0.03857566765578635,0,1,1,E13_real,1
1058497004,0.1376953125,22,1,141,32,0.010433648516465601,0,0,1,E13_real,1
517883021,0.0009229865955477714,19092,1,1484,1268,0.3763728109231226,1,0,1,E13_real,1
838292834,0.03245116572148708,2729,1,618,138,0.043519394512771994,1,0,1,E13_real,1
591104103,0.01721759809750297,1668,1,362,145,0.044072948328267476,0,0,1,E13_real,1
841859053,0.029085872576177285,136,1,42,38,0.011987381703470032,1,1,0,E13_real,1
592579646,0.008473171360680801,4138,1,460,233,0.07086374695863747,1,0,1,E13_real,1
593546714,0.004772910507927977,20220,1,444,305,0.09278977791299056,1,0,1,E13_real,1
845102904,0.0001507942660725866,26018,1,2303,3908,1.2335858585858586,1,1,1,E13_real,1
1064278820,0.2603550295857988,44,1,176,26,0.008482871125611746,0,1,1,E13_real,1
594583577,0.004781358036029044,5847,1,1614,581,0.17681071211199026,1,1,1,E13_real,1
594683175,0.011834319526627219,1594,1,162,117,0.03560559951308582,1,0,1,E13_real,1
522925470,2.7418568703067127e-06,17524,1,755,16594,4.9328180737217595,1,1,1,E13_real,1
1065760964,0.005208310821616435,1793,1,1205,481,0.1569331158238173,0,0,1,E13_real,1
594960544,0.0021612554636215543,12160,1,1206,747,0.2273972602739726,1,1,1,E13_real,1
523331583,0.0005314878892733564,24428,1,864,1275,0.37901307966706305,1,1,1,E13_real,1
523680032,0.0010110956179248088,1321,1,612,778,0.2313410645257211,1,0,1,E13_real,1
851233315,0.00043348989640042357,50703,1,673,1246,0.3936808846761453,1,1,1,E13_real,1
524820621,0.030827474310438075,1792,1,228,86,0.02558001189767995,1,1,1,E13_real,1
524836438,0.0198043714527231,4065,1,164,91,0.02706722189173111,1,1,1,E13_real,1
1069178154,0.0007578317528676721,16283,1,2144,1682,0.5491348351289586,1,0,1,E13_real,1
597381176,0.002120310522895934,299,1,248,342,0.10417301248857752,0,1,1,E13_real,1
855282331,0.00043366537548998634,26921,1,898,1439,0.4550917141049968,1,1,1,E13_real,1
856270100,0.00037561603340225736,10530,1,2357,2505,0.7922201138519924,1,1,1,E13_real,1
1071137462,0.04771326813273786,235,1,844,133,0.04342148220698661,0,1,1,E13_real,1
857857747,0.0003836734693877551,30684,1,752,1400,0.44289781714647264,1,1,0,E13_real,1
1072217274,0.0023125,1235,1,370,400,0.13063357282821686,1,1,1,E13_real,1
528501469,0.12083175803402646,122,1,1598,115,0.03423637987496279,0,1,1,E13_real,1
858836726,0.0388,206,1,97,50,0.015822784810126583,0,1,1,E13_real,1
599343100,0.01008601787822567,21882,1,1495,385,0.11734227369704359,1,1,1,E13_real,1
1074439423,0.1384083044982699,378,1,160,34,0.01110748121528912,0,0,1,E13_real,1
599940695,3.0999795332016623e-08,68227,1,765,157091,47.89359756097561,1,1,1,E13_real,1
529563591,0.20454545454545456,147,1,99,22,0.0065534703604408695,0,0,1,E13_real,1
529711103,0.0027175953035148566,1406,1,543,447,0.13315460232350312,1,0,1,E13_real,1
862068776,0.020650887573964497,1208,1,349,130,0.04116529449018366,1,0,1,E13_real,1
862114981,0.012254735093476396,761,1,900,271,0.08581380620645979,1,1,1,E13_real,1
531280420,0.00935763888888889,1803,1,539,240,0.07149240393208221,1,1,1,E13_real,1
601192738,0.002518078512396694,1162,1,78,176,0.053691275167785234,1,0,1,E13_real,1
863369492,0.007011473319978146,39771,1,2926,646,0.2046246436490339,1,1,1,E13_real,1
601256893,0.09683641975308642,12221,1,502,72,0.021964612568639415,1,1,1,E13_real,1
531442979,0.001143090735665945,5367,1,302,514,0.1531585220500596,1,0,1,E13_real,1
602182097,0.0035992830037566027,67596,1,755,458,0.13976197741837046,1,1,1,E13_real,1
602212821,0.02005540166204986,324,1,181,95,0.028989929813854134,1,0,1,E13_real,1
1081092084,0.020613153987247796,372,1,236,107,0.034978751225890815,1,1,1,E13_real,1
533130509,0.0006713273544712002,79151,1,2139,1785,0.5320417287630402,1,1,1,E13_real,1
1082746016,0.09375,41,1,24,16,0.005230467473030402,0,0,1,E13_real,1
1082796816,0.8055555555555556,461,1,29,6,0.001961425302386401,0,0,1,E13_real,1
533552597,0.00446947598526883,19464,1,642,379,0.11299940369707812,0,1,1,E13_real,1
1084115989,0.00026678205100978995,1418,1,201,868,0.2838456507521256,1,1,1,E13_real,1
868645789,6.777061071261675e-05,30031,1,2086,5548,1.7590361445783131,1,1,1,E13_real,1
868906542,0.0,10249,1,0,332,0.10526315789473684,0,1,1,E13_real,1
535140940,0.003218521373416095,1808,1,714,471,0.14047121980316135,0,1,0,E13_real,1
1087095313,0.08066115702479339,172,1,244,55,0.017991494929669612,0,1,1,E13_real,1
1090138922,0.01610491691229869,322,1,377,153,0.05006544502617801,1,0,1,E13_real,1
1091884188,0.2880658436213992,163,1,210,27,0.008835078534031414,0,1,0,E13_real,1
875972814,1.8264462809917354,179,1,221,11,0.003492063492063492,1,1,1,E13_real,1
608022298,0.009168388429752067,3087,1,284,176,0.053806175481504126,0,1,1,E13_real,1
877925696,0.0,2139,1,0,400,0.12698412698412698,1,1,1,E13_real,1
878747629,0.005665680473372781,3865,1,383,260,0.08256589393458241,1,0,1,E13_real,1
1095958825,0.0,252,1,0,117,0.03831041257367387,1,1,0,E13_real,1
1096575422,5.889780841902102e-05,42824,1,91,1243,0.40700720366732157,1,1,0,E13_real,1
880855315,0.015538155706113839,3437,1,383,157,0.04987293519695044,1,0,1,E13_real,1
609496197,0.02631578947368421,4198,1,152,76,0.023248699908228816,1,1,1,E13_real,1
882148280,0.061504123008246016,1225,1,992,127,0.0403430749682338,1,1,1,E13_real,1
540803768,0.015306699864191942,1292,1,541,188,0.056169704212727815,1,0,1,E13_real,1
1099363334,0.0035516699678983677,30336,1,832,484,0.15853259089420244,1,1,1,E13_real,1
610747900,0.2534722222222222,386,1,146,24,0.0073439412484700125,1,0,1,E13_real,1
610861270,0.1836734693877551,176,1,81,21,0.006425948592411261,0,1,1,E13_real,1
610896066,0.0019067742018603932,11082,1,296,394,0.12056303549571604,1,1,1,E13_real,1
885222252,0.0427899225566121,3148,1,1746,202,0.06420851875397329,1,0,1,E13_real,1
611783684,0.02991563583665442,1082,1,578,139,0.042559706062461726,1,0,1,E13_real,1
542151024,0.0031688329045407465,48884,1,2371,865,0.2585949177877429,1,1,1,E13_real,1
612645350,0.037109375,488,1,38,32,0.009797917942437232,0,0,1,E13_real,1
613523546,0.09071180555555555,284,1,209,48,0.014701378254211332,1,1,1,E13_real,1
889616856,0.05413444378346222,769,1,364,82,0.02608142493638677,0,0,1,E13_real,1
543842787,0.02081165452653486,85,1,80,62,0.01854621597367634,0,0,0,E13_real,1
545269203,0.021903731746890212,216,1,162,86,0.02573309395571514,1,0,1,E13_real,1
545291748,0.18981481481481483,101,1,246,36,0.010771992818671455,0,1,1,E13_real,1
546039069,0.005897920604914934,7122,1,312,230,0.06884166417240348,1,1,1,E13_real,1
546367438,0.047750229568411386,952,1,468,99,0.02964071856287425,1,0,1,E13_real,1
546885822,0.024007386888273315,831,1,312,114,0.03413173652694611,1,0,1,E13_real,1
1111771471,0.0011546799886888491,324,1,49,206,0.06756313545424729,1,1,1,E13_real,1
547141135,0.024862049724099448,2496,1,401,127,0.03803533992213237,1,0,1,E13_real,1
618038687,0.029219530949634757,1436,1,76,51,0.015644171779141104,0,1,1,E13_real,1
547477084,0.01416015625,906,1,58,64,0.01916741539383049,0,0,1,E13_real,1
900040604,0.000305653127365173,1119,1,567,1362,0.4337579617834395,1,0,1,E13_real,1
618382051,0.04621116519439938,2123,1,769,129,0.03958269407793802,1,1,1,E13_real,1
547680256,0.0002930425561266418,37878,1,1385,2174,0.6510931416591794,1,1,1,E13_real,1
547811916,0.0007471569075343669,2546,1,489,809,0.24236069502696225,1,0,1,E13_real,1
548605379,0.02359375,413,1,151,80,0.0239736290080911,1,0,1,E13_real,1
620243872,0.0010995932347631556,11937,1,522,689,0.21154436598096407,1,1,1,E13_real,1
1119028134,0.009926035502958579,3361,1,671,260,0.08535784635587657,1,0,1,E13_real,1
621741580,0.0030029757584555086,21758,1,331,332,0.10196560196560196,1,1,1,E13_real,1
621971039,1.2617369893651166e-05,999,1,712,7512,2.307125307125307,1,1,1,E13_real,1
622239105,0.1239067055393586,147,1,1190,98,0.030107526881720432,0,1,1,E13_real,1
1124327604,0.5,217,1,32,8,0.002628120893561104,0,0,1,E13_real,1
624420623,0.001196159122085048,7192,1,545,675,0.2075007685213649,1,0,1,E13_real,1
624543149,0.01069033530571992,7800,1,1626,390,0.11988933292345527,1,1,1,E13_real,1
913455692,0.008629240230113073,287,1,174,142,0.04532397063517395,0,0,0,E13_real,1
914725128,0.002561659380700889,11340,1,535,457,0.14586658155122886,1,1,1,E13_real,1
1129520276,0.27111111111111114,25,1,61,15,0.004930966469428008,0,0,1,E13_real,1
915739543,0.009448839421861355,4797,1,725,277,0.0884418901660281,1,1,1,E13_real,1
1130868744,0.003957261574990107,177,1,280,266,0.08744247205785667,1,0,1,E13_real,1
1132376958,0.0807996668054977,424,1,194,49,0.01611312068398553,1,1,1,E13_real,1
1133943835,0.019733513240006745,167,1,117,77,0.02532061821769155,1,0,1,E13_real,1
627845498,0.0011214244009752892,135486,1,993,941,0.2896275777162204,1,1,1,E13_real,1
918993840,0.00583882529772228,5575,1,808,372,0.1188118811881188,1,1,1,E13_real,1
920600658,8.393485367587134e-05,183229,1,8760,10216,3.263897763578275,1,0,1,E13_real,1
1137300811,0.08049886621315193,208,1,142,42,0.013820335636722606,0,0,1,E13_real,1
629661106,0.013850728292370808,236,1,368,163,0.05020018478595627,1,1,1,E13_real,1
632045063,0.06314878892733564,275,1,73,34,0.010477657935285054,0,1,1,E13_real,1
632296235,0.010712160285657607,4592,1,486,213,0.0656596794081381,0,1,1,E13_real,1
632419314,0.034496,501,1,2156,250,0.07706535141800247,1,1,1,E13_real,1
632742781,2.3041928291438084e-05,514111,1,26861,34143,10.524969173859432,1,1,1,E13_real,1
632805096,0.0030737704918032786,1635,1,183,244,0.0752157829839704,1,0,1,E13_real,1
633105430,0.006233121141975309,1447,1,517,288,0.08880666049953746,1,1,1,E13_real,1
928712431,0.0035075023629489604,26637,1,475,368,0.11772232885476648,1,1,1,E13_real,1
1151295038,0.0,235,1,0,80,0.026367831245880026,0,0,1,E13_real,1
636107261,0.027931671283471838,3861,1,363,114,0.03518518518518519,0,1,1,E13_real,1
